taxpayer_id,age,monthly_income,Dependents,states,FiledLate,PropertyValue,LoanAmount,CreditScore,MaritalStatus,EmploymentStatus,EducationLevel,HealthExpenses,annual_income,tax
192,30.0,6384.683401656329,2.0,RJ,0,,178291.59829359403,774.0,Divorced,Retired,PhD,6623.2213871079775,76616.20081987594,12984.860245962784
193,68.0,4184.610614414514,0.0,AP,1,348928.8039579589,229724.47474656597,334.0,Single,Self-Employed,Bachelor,6979.2637977251925,50215.32737297417,6043.065474594834
194,49.0,3856.8570725815225,,RJ,0,110681.35977872965,150142.4239392716,662.0,Single,Employed,Master,6422.277846060663,,5256.456974195655
195,56.0,4542.100921452349,,UP,1,280865.0251643695,,465.0,Single,Unemployed,Master,4458.749205561223,,6901.042211485638
196,66.0,4353.99004973434,,PB,1,398705.7182020705,235652.87529914858,686.0,Married,Employed,High School,,52247.88059681207,6449.576119362415
197,69.0,5618.945934598813,4.0,ML,1,281519.5674497194,373311.0840195371,527.0,Single,Unemployed,PhD,3454.8227361314766,67427.35121518576,10228.205364555728
198,78.0,4096.397566798459,4.0,KL,1,300701.2679347773,,732.0,Widowed,Self-Employed,Bachelor,6505.553767029938,49156.7708015815,5831.3541603163
199,,5127.683085946723,,GA,0,286727.92495795275,,525.0,Divorced,Retired,PhD,4963.468155787525,61532.19703136067,
200,21.0,7392.430177107981,1.0,WB,1,,130839.84443943154,315.0,Single,Employed,Master,4050.355271083952,88709.16212529577,16612.74863758873
201,47.0,5183.211071111072,,RJ,0,338484.4492892918,,467.0,Widowed,Self-Employed,PhD,,62198.53285333286,8659.559855999858
202,54.0,7275.113432182667,2.0,HP,0,172394.2676960872,189699.25894685843,307.0,Widowed,Self-Employed,Bachelor,,87301.36118619199,16190.408355857599
203,40.0,6803.084901598923,4.0,RJ,1,213404.5893713784,,737.0,Married,Retired,PhD,,81637.01881918708,14491.105645756124
204,56.0,5888.0603550509495,4.0,MP,1,309394.9441788417,327278.74623177265,734.0,Divorced,Retired,Bachelor,4020.815612631517,,11197.01727818342
205,,4468.770815092219,3.0,TS,1,425785.9638142544,167103.84161045105,685.0,Married,Self-Employed,Bachelor,,53625.24978110663,6725.049956221325
206,,6560.761966023656,0.0,KL,1,366111.30006408505,281175.83480349294,465.0,Widowed,Unemployed,Bachelor,,78729.14359228387,13618.743077685162
207,60.0,4625.037622042889,,MP,1,,191460.1926973263,611.0,Single,Self-Employed,High School,5333.050936232847,55500.45146451467,7100.090292902934
208,46.0,4996.985517459559,1.0,NL,1,187023.7495089004,351347.54401524586,831.0,Widowed,Self-Employed,Master,5574.6524243656595,59963.82620951471,7992.765241902942
209,53.0,5495.298011248391,0.0,OR,1,,,351.0,Divorced,Unemployed,Master,2036.6461582349693,,
210,30.0,4991.948791409777,,OR,1,226221.485935418,308163.889140715,620.0,Widowed,Employed,Master,2847.8985449942966,59903.385496917326,7980.677099383465
211,49.0,3919.5984223841947,2.0,OR,1,287998.66633714864,160079.58256671313,574.0,Widowed,Self-Employed,Bachelor,,47035.181068610334,5407.036213722067
212,24.0,2709.351627525696,3.0,GA,0,385009.37026620365,,752.0,Married,Unemployed,Bachelor,7409.23082436201,,2502.4439060616705
213,76.0,6438.699395488218,,ML,1,243137.5295177837,325741.44965999783,575.0,Widowed,Employed,PhD,,,13179.317823757583
214,68.0,5855.513190209541,2.0,GJ,1,155971.58736092903,171903.1142739412,607.0,Married,Unemployed,Bachelor,7207.9882113843405,70266.15828251449,11079.847484754346
215,39.0,2419.083511255487,,GJ,0,263191.0938252924,112299.25805901166,390.0,Married,Unemployed,Bachelor,8240.539488087581,29029.002135065843,1902.9002135065844
216,45.0,3879.818975694715,,WB,1,312105.9362473663,104551.3921452986,740.0,Single,Unemployed,High School,,46557.82770833658,5311.565541667316
217,19.0,,,TN,1,368291.4144573924,131683.76253476716,717.0,Widowed,Employed,Bachelor,4879.837040992994,63223.17772692093,8966.953318076277
218,59.0,5663.858530340852,1.0,WB,0,211090.73744799287,5671.491737153003,718.0,Single,Employed,Bachelor,,67966.30236409022,10389.890709227067
219,62.0,2722.3195115493627,,OR,1,244589.70662901906,181792.87778443872,698.0,Divorced,Self-Employed,Bachelor,3710.5384486007206,32667.834138592352,2533.5668277184704
220,79.0,4866.142000186367,4.0,ML,0,321522.1323854431,251982.6655319961,558.0,Married,Self-Employed,Bachelor,,58393.70400223641,7678.740800447282
221,74.0,,2.0,MZ,1,354582.31717333035,,303.0,Married,Self-Employed,PhD,4159.02425756917,,10914.134814371406
222,,4472.732297151079,,SK,1,320289.5218791802,,512.0,Divorced,Self-Employed,High School,4503.738664924817,53672.78756581295,6734.55751316259
223,23.0,5383.7444726515905,3.0,OR,1,285346.37914788554,129050.78914944788,705.0,Married,Self-Employed,Bachelor,1679.6156805461665,64604.93367181909,
224,45.0,4268.672176933284,4.0,ML,0,226047.3440339415,154324.088214465,368.0,Single,Employed,Master,2527.1516659948597,51224.066123199416,6244.813224639884
225,45.0,,1.0,ML,0,388713.42791547475,222696.85499055966,530.0,Single,Retired,Bachelor,2459.384210265255,76365.5343305914,12909.66029917742
226,61.0,3801.0714292005932,2.0,OR,0,,266020.41357932833,582.0,Divorced,Unemployed,High School,2375.5668703548836,45612.857150407115,5122.571430081423
227,61.0,3286.88264135843,2.0,MN,0,241555.1142493386,80372.59283403198,605.0,Widowed,Self-Employed,Bachelor,,,3888.5183392602326
228,37.0,5043.390296092326,3.0,AS,1,252560.08386296086,212590.10928563186,567.0,Married,Unemployed,Master,,60520.68355310791,8156.205065932374
229,47.0,2849.7110415672564,,MN,0,368366.78612285585,221205.00344231943,437.0,Widowed,Unemployed,PhD,,,2839.3064997614156
230,79.0,1842.3332179058148,3.0,TR,1,316728.5452454499,124521.7695290749,348.0,Single,Self-Employed,Bachelor,5765.576838284375,22107.99861486978,1210.799861486978
231,28.0,6625.602947081021,0.0,WB,1,358189.9440183295,243755.04805061818,334.0,Single,Unemployed,High School,6645.6670254381315,79507.23536497225,13852.170609491674
232,75.0,3523.663277658772,1.0,ML,1,327101.6280240554,,481.0,Married,Unemployed,Bachelor,5911.296755621672,42283.959331905266,4456.791866381053
233,72.0,,0.0,PB,1,337971.74268530135,,419.0,Divorced,Retired,High School,8275.440125782448,35994.271513491374,3198.854302698275
234,45.0,3782.3618345755876,,CG,1,259279.23614828137,130672.4370300325,567.0,Single,Unemployed,Bachelor,5079.15056250123,,5077.6684029814105
235,42.0,3715.0240528838067,,OR,0,100201.8598790965,,775.0,Widowed,Unemployed,Bachelor,5394.566175191251,,4916.057726921135
236,56.0,4786.832808254684,3.0,JH,1,319332.6618800605,,577.0,Single,Retired,PhD,3789.501412013472,57441.99369905621,7488.398739811243
237,79.0,3359.76989947105,3.0,MP,1,368992.45059628127,214382.31819029473,536.0,Married,Unemployed,PhD,1211.5480878055682,40317.2387936526,4063.44775873052
238,50.0,5747.279213384233,,MN,0,328582.7673590336,146059.52946692088,543.0,Divorced,Unemployed,Bachelor,,68967.3505606108,10690.205168183238
239,18.0,5969.351196736573,,KL,1,225399.28313040925,138179.79751160403,820.0,Single,Unemployed,High School,,71632.21436083887,
240,74.0,3087.512824076697,,MZ,0,,245848.65115483012,553.0,Married,Unemployed,Master,,37050.153888920366,3410.0307777840735
241,44.0,4072.855065577419,1.0,MN,1,,,543.0,Single,Unemployed,PhD,,48874.26078692902,5774.852157385805
242,79.0,4215.4141399421205,3.0,WB,0,335177.10071554023,,335.0,Single,Unemployed,Bachelor,6920.7309444345165,50584.969679305446,6116.993935861089
243,74.0,4752.488957950487,,BR,1,65226.58796605712,189204.57485717596,460.0,Widowed,Employed,High School,4902.025656072122,57029.867495405844,7405.973499081169
244,69.0,6624.025275475522,4.0,MN,1,242576.28331589815,251061.95502882273,440.0,Single,Retired,Bachelor,3153.3123473655473,,13846.490991711882
245,30.0,,1.0,MZ,0,278295.6573716058,,753.0,Single,Employed,Bachelor,3084.122489567897,80525.64147004695,14157.692441014084
246,,8748.30107924868,2.0,UK,1,176163.0657760071,219232.83307957335,,Divorced,Employed,PhD,,104979.61295098416,21493.883885295247
247,20.0,1595.9391062687323,3.0,KA,1,287015.6073710488,,573.0,Widowed,Retired,High School,4737.654555741565,19151.26927522479,915.126927522479
248,56.0,,3.0,TN,0,250708.0038610508,,,Divorced,Retired,Bachelor,,,4672.535396654135
249,23.0,7721.0137716124755,3.0,TN,0,319585.06436074496,304329.9509062398,,Married,Unemployed,PhD,2240.5712325977483,92652.16525934971,17795.649577804914
250,25.0,,,MN,1,271520.4329565352,296252.0978446771,,Single,Self-Employed,High School,5954.015208168192,27587.394280016975,1758.7394280016977
251,44.0,7686.89759625606,4.0,PB,0,229995.90245573167,,321.0,Widowed,Self-Employed,High School,,,17672.831346521816
252,26.0,5221.026909714867,4.0,RJ,1,,281094.13641562714,516.0,Divorced,Employed,Bachelor,4275.172941355043,62652.3229165784,8795.69687497352
253,79.0,5276.199159533817,1.0,UP,0,384705.92046135163,353128.1446010986,765.0,Divorced,Unemployed,Bachelor,,63314.3899144058,8994.31697432174
254,54.0,3080.3030208207947,,GJ,0,306407.9913387368,216593.7890433303,,Married,Self-Employed,High School,4186.241103995526,,3392.7272499699075
255,50.0,4323.255169993555,,MP,0,278481.6563491821,260135.666638316,793.0,Married,Retired,High School,6187.725482061911,51879.06203992266,6375.812407984532
256,68.0,7621.064539564859,2.0,SK,1,335124.4151670364,135472.36489151345,500.0,Married,Retired,PhD,,,17435.83234243349
257,59.0,4928.4752971381595,4.0,MP,1,299841.40737266076,218637.4527246159,564.0,Divorced,Self-Employed,Master,,,7828.340713131583
258,61.0,4333.2514576846925,4.0,PB,1,189343.62040736334,,,Single,Unemployed,High School,745.4933749550501,51999.01749221631,6399.8034984432625
259,41.0,5608.5787945688535,,PB,0,368654.3215176362,263092.27131888526,562.0,Married,Unemployed,Bachelor,3401.0874954692886,67302.94553482624,10190.883660447873
260,32.0,4711.673599546014,4.0,AR,1,237564.78507400586,149997.3933333712,716.0,Divorced,Employed,High School,5689.229193639659,56540.083194552164,
261,76.0,5517.7267247096615,2.0,JH,1,265744.53334136994,74785.87363382406,365.0,Married,Retired,Bachelor,6767.954757490548,66212.72069651594,9863.816208954782
262,71.0,3725.3880017601177,3.0,NL,0,148641.86352334532,,,Single,Unemployed,Master,3790.5282246722536,44704.65602112141,
263,49.0,4884.271027087842,0.0,WB,0,,284944.9625161311,755.0,Married,Retired,High School,,,7722.250465010823
264,49.0,4038.385601838922,1.0,PB,1,312466.3622667458,,,Widowed,Employed,Bachelor,7987.570069319932,48460.627222067065,
265,,2294.050038957984,2.0,CG,1,328485.4762503149,237552.5659469479,479.0,Divorced,Unemployed,Bachelor,6396.674470379746,27528.600467495806,1752.8600467495808
266,58.0,5722.936680871528,1.0,PB,1,381380.6208879426,152115.08566336698,334.0,Divorced,Unemployed,Bachelor,2728.0246079205044,68675.24017045833,10602.5720511375
267,69.0,3149.3407376666664,3.0,OR,1,382238.33338108787,,595.0,Married,Self-Employed,PhD,6422.719513824212,37792.088852,3558.4177704000003
268,66.0,4752.888604843847,,UK,1,229569.84139704308,191537.8437125142,727.0,Married,Retired,Bachelor,3923.196106434734,57034.663258126166,7406.932651625233
269,79.0,,,AR,0,301212.12230921164,,594.0,Single,Unemployed,Master,3813.5220911633105,76669.2284249024,13000.768527470718
270,66.0,,2.0,BR,1,291414.9614964598,306202.2987227226,831.0,Married,Employed,Bachelor,5905.947908020111,33039.35778227226,2607.871556454452
271,75.0,5907.026145424403,3.0,ML,1,281939.4682807659,326121.8130956716,652.0,Married,Retired,High School,5857.116242091528,70884.31374509283,11265.29412352785
272,,4550.279814547006,0.0,UK,1,219548.41147085157,307785.2859049133,514.0,Single,Unemployed,Master,,54603.35777456407,6920.671554912815
273,29.0,,,RJ,0,442502.79116694315,173767.61101837273,352.0,Widowed,Retired,Bachelor,6313.879632779661,42602.578783312856,4520.515756662571
274,79.0,8034.384933329103,,ML,0,401416.44877635565,152415.53861680938,439.0,Single,Employed,Master,,96412.61919994923,18923.78575998477
275,56.0,4999.165556367747,3.0,MZ,1,344342.0050686932,127061.25480838184,747.0,Single,Self-Employed,High School,,59989.98667641296,7997.997335282593
276,19.0,4147.860665634888,3.0,MN,1,435680.21601969254,80890.96408122803,325.0,Single,Self-Employed,Master,9165.411564592923,49774.32798761866,5954.865597523732
277,20.0,3829.6806164503973,,MP,1,347443.5182189124,,849.0,Divorced,Employed,PhD,,45956.167397404766,5191.233479480954
278,66.0,6321.743702655044,0.0,AP,1,269689.95094556495,132104.10997850716,587.0,Married,Retired,PhD,3574.387064790106,75860.92443186053,12758.277329558161
279,54.0,4081.9156603048827,,SK,0,257851.9022343494,99053.15200640331,496.0,Widowed,Employed,Master,2570.2945124571766,48982.98792365859,5796.597584731719
280,66.0,6134.777147811538,1.0,CG,1,338572.36375570303,78624.4852278861,411.0,Divorced,Self-Employed,Bachelor,5303.373401377661,73617.32577373846,12085.197732121536
281,73.0,4996.280253315259,3.0,UK,1,162187.00700446288,95708.62458736174,770.0,Married,Retired,Bachelor,,59955.36303978311,7991.072607956622
282,,6674.2820966507725,0.0,PB,1,386668.3311735474,195918.63650269902,668.0,Divorced,Retired,Bachelor,4759.361455520075,80091.38515980927,
283,76.0,,2.0,AP,0,137152.6142472546,235252.41173207184,681.0,Divorced,Unemployed,Bachelor,7996.7619817813475,41234.28994530809,4246.857989061618
284,66.0,3645.4051413559932,4.0,KL,0,410237.41392039123,228182.62563954844,327.0,Married,Unemployed,High School,6317.149832122507,43744.86169627192,4748.972339254384
285,19.0,4578.492028954897,,TN,0,349670.1255201148,,446.0,Widowed,Unemployed,High School,,54941.90434745877,6988.380869491753
286,19.0,4702.900253712836,,MN,0,495073.4640782982,172100.4135624857,609.0,Divorced,Unemployed,PhD,9147.765256006644,56434.803044554035,
287,45.0,4468.164456954484,4.0,BR,0,318008.05413792183,,677.0,Single,Unemployed,Master,1969.491258712123,53617.97348345381,6723.594696690762
288,71.0,8947.160608139777,0.0,OR,1,365595.6725804816,215396.65196242352,380.0,Divorced,Employed,High School,4768.502989693577,107365.92729767732,22209.778189303193
289,40.0,8094.870506527862,0.0,ML,0,369699.121500238,244941.33570046278,314.0,Divorced,Employed,PhD,3539.5568556058925,97138.44607833434,19141.5338235003
290,54.0,5448.582612231565,1.0,TN,1,211442.2433754516,123009.40922766736,514.0,Married,Retired,Bachelor,5740.958697087151,65382.99134677878,9614.897404033632
291,49.0,5625.458111075686,4.0,NL,1,193263.02486614406,338712.61895383685,322.0,Divorced,Retired,PhD,6272.274909111315,67505.49733290824,10251.649199872472
292,50.0,4645.351729880628,,UP,1,206622.13866079733,250513.9562898649,635.0,Widowed,Unemployed,High School,4174.195942319779,55744.220758567535,7148.844151713507
293,18.0,3425.2616997228038,0.0,MZ,0,296726.91621546046,259423.6004424017,489.0,Divorced,Self-Employed,Master,7100.909383690616,,4220.62807933473
294,36.0,4726.891639167122,3.0,KA,0,299274.1357348555,115127.49609614193,580.0,Divorced,Self-Employed,High School,,56722.69967000546,7344.539934001092
295,,6156.676627193081,3.0,PB,0,303405.4760492067,113274.53916249066,459.0,Divorced,Retired,Master,7922.007771874637,73880.11952631696,12164.035857895089
296,19.0,,2.0,MP,1,349415.16745784367,144212.88392891482,,Divorced,Retired,Master,6858.152041754343,83501.28170822417,15050.38451246725
297,70.0,6493.5626307840585,,TS,1,,258958.09067745897,583.0,Married,Retired,Bachelor,4057.498858765236,77922.7515694087,13376.825470822612
298,61.0,2735.3385602686826,0.0,SK,0,383898.9968965097,,390.0,Single,Unemployed,Master,,32824.06272322419,2564.812544644838
299,,,3.0,HP,0,343052.786946087,,792.0,Single,Retired,Master,,54793.90179323316,6958.7803586466325
300,49.0,2796.6986527010113,2.0,MZ,0,,316688.8672576073,783.0,Married,Unemployed,Bachelor,,33560.38383241213,2712.076766482426
301,23.0,6753.265336104078,4.0,MZ,1,343093.0349350803,143438.53777547873,439.0,Divorced,Employed,PhD,6052.983694022729,81039.18403324894,14311.75520997468
302,49.0,4381.423407799502,4.0,UK,1,293054.8725359307,,762.0,Divorced,Retired,Master,3965.9240098027203,52577.080893594015,6515.416178718803
303,72.0,4929.3348265534505,4.0,CG,0,514748.17936670966,141513.1200828919,319.0,Married,Self-Employed,High School,1011.3345596385766,59152.0179186414,
304,,,4.0,SK,1,291603.8162997894,,638.0,Single,Unemployed,High School,7955.422345908673,68640.90482409003,10592.271447227009
305,,9149.209879717848,3.0,HR,1,328950.5409820251,,709.0,Widowed,Employed,PhD,5837.6768849318905,109790.51855661417,22937.15556698425
306,28.0,5402.41240968429,4.0,AS,0,343454.09296353225,280926.2454116818,733.0,Divorced,Employed,PhD,5041.105046089914,64828.94891621148,9448.684674863443
307,73.0,4642.593443290622,3.0,GA,1,393105.4772285358,263898.0921701516,501.0,Married,Unemployed,High School,,55711.12131948747,7142.224263897495
308,76.0,3138.43681819454,,AS,1,308551.59082081186,,324.0,Divorced,Unemployed,Master,,37661.241818334485,3532.248363666897
309,34.0,7187.959172754658,0.0,HR,1,576703.2371420166,185006.2989362777,330.0,Single,Employed,Master,9370.553343762804,86255.51007305589,15876.653021916767
310,55.0,4727.545303554387,4.0,KL,0,242670.32159381048,129421.42910825914,767.0,Divorced,Employed,Bachelor,6805.4968833522635,,
311,41.0,7485.713697391549,4.0,UK,1,448958.0084758466,,506.0,Single,Employed,PhD,,,16948.56931060958
312,22.0,,,UK,1,153763.1471529209,272003.26520118513,701.0,Widowed,Unemployed,Master,5571.932036887767,79901.03603307702,13970.310809923107
313,69.0,4305.565846087293,0.0,BR,0,201545.6015696574,,467.0,Widowed,Retired,PhD,5728.058350188337,51666.790153047514,6333.358030609503
314,51.0,2911.5857287161434,,AR,0,144376.61106873193,353704.0430096813,642.0,Divorced,Employed,Master,,34939.02874459372,2987.805748918744
315,23.0,5408.853675805411,,WB,1,207477.76934051717,,366.0,Married,Employed,PhD,6170.064599709576,64906.24410966493,9471.873232899477
316,39.0,4077.6447068425973,,TR,1,136398.16726400141,,310.0,Single,Self-Employed,High School,2378.8250024358786,48931.73648211117,5786.347296422235
317,28.0,5059.0187636844585,2.0,JH,1,,,710.0,Divorced,Retired,High School,,60708.2251642135,8212.46754926405
